mac,hour_of_day,day_of_week,times_seen,lat,lon
6E:C9:B5:E8:0F:CC,9,4,1,,
6E:75:EC:0A:03:10,9,4,1,,
FA:B2:C3:65:5A:96,9,4,1,115.852445,-31.97285
DA:BC:88:76:9C:5A,9,4,1,115.852443,-31.972852
BE:0A:97:BA:E3:80,9,4,1,,
52:2E:C4:E6:8E:FC,9,4,1,115.852445,-31.97285
B6:1D:A7:53:4A:4B,9,4,1,115.852445,-31.97285
C6:15:28:BD:E9:58,9,4,1,115.852445,-31.97285
22:01:1E:D6:91:24,9,4,1,115.852445,-31.97285
8E:78:8E:28:70:CC,9,4,1,115.852443,-31.972853
26:EC:CE:3C:95:25,9,4,1,115.852443,-31.972853
96:0A:DA:EE:7B:84,9,4,1,115.852443,-31.972853
26:C6:63:80:26:A0,9,4,1,115.852443,-31.972853
FA:4B:9B:A9:60:15,9,4,1,115.852457,-31.972855
9E:EE:2A:0F:3E:E7,9,4,1,115.852457,-31.972855
5E:81:EE:C1:59:4F,9,4,1,115.852457,-31.972855
62:EF:34:C5:9B:7D,9,4,1,115.852457,-31.972855
06:44:47:48:D3:F4,9,4,1,115.85247,-31.972853
82:07:2B:F3:DF:9C,9,4,1,115.85247,-31.972853
6A:0B:9C:69:4E:3D,9,4,1,,
EA:FD:8A:19:02:C2,9,4,1,115.85247,-31.972853
3A:E3:7D:71:BA:C3,9,4,1,115.85247,-31.972853
EE:41:13:5B:2F:D2,9,4,1,115.852475,-31.972855
6E:88:82:99:AD:76,9,4,1,,
4E:61:64:6F:F9:19,9,4,1,115.852475,-31.972855
5A:10:B4:A4:1F:23,9,4,1,115.852475,-31.972855
C2:C2:BB:85:24:92,9,4,1,,
A2:C4:46:0E:EE:BA,9,4,1,115.852475,-31.972855
32:AA:26:B4:94:E9,9,4,1,,
EA:06:FB:09:4D:4E,9,4,1,,
FA:51:6B:04:4C:A9,9,4,1,115.85249,-31.972862
26:3A:01:63:36:E2,9,4,1,115.852487,-31.972862
4E:A6:32:2F:43:5B,9,4,1,115.852487,-31.972862
DA:5B:85:9B:FD:92,9,4,1,115.85249,-31.972862
B6:DB:6C:9D:ED:1D,9,4,1,115.85249,-31.972862
9E:9A:21:03:34:39,9,4,1,115.85249,-31.972862
90:F1:57:15:2B:FF,9,4,1,115.852473,-31.972838
DE:A8:45:79:6E:C7,9,4,1,115.852473,-31.972863
3E:BD:BD:08:F8:E4,9,4,1,115.852473,-31.972863
4E:72:1A:57:42:D7,9,4,1,115.852473,-31.972863
EA:2F:04:62:C1:55,9,4,1,115.852473,-31.972863
3E:51:B0:2E:07:38,9,4,1,115.852475,-31.972865
BA:93:2E:3D:3E:35,9,4,1,115.852475,-31.972865
8A:A3:0D:81:ED:4C,9,4,1,115.852475,-31.972865
18:69:D8:A2:EA:06,9,4,1,,
EA:95:1D:4F:B3:5B,9,4,1,115.852475,-31.972865
52:8E:2A:57:DD:8B,9,4,1,115.852475,-31.972865
2E:57:8B:D7:A3:C6,9,4,1,115.852475,-31.972865
6A:C6:5D:FF:57:99,9,4,1,115.852475,-31.972865
FA:34:A4:AF:3D:00,9,4,1,115.852475,-31.972865
82:58:64:16:73:F9,9,4,1,115.852475,-31.972865
AA:CE:6C:12:4C:DC,9,4,1,115.852477,-31.972863
32:AB:B2:CF:01:B0,9,4,1,,
FA:06:CB:62:3A:A4,9,4,1,,
9A:C5:BB:1E:84:C1,9,4,1,115.852475,-31.97286
6C:1C:71:10:A6:33,9,4,1,,
DE:1A:20:EB:AD:54,9,4,1,,
2E:36:9E:A2:32:89,9,4,1,,
D6:AE:37:2A:C0:1D,9,4,1,,
E6:9F:CD:99:C5:BB,9,4,1,115.852475,-31.97286
7E:A6:57:48:47:C8,9,4,1,,
22:B7:64:15:47:DA,9,4,1,,
D6:35:1D:D4:4C:44,9,4,1,,
CE:32:82:22:CE:90,9,4,1,,
F2:2D:63:B5:D6:EE,9,4,1,,
D6:1C:E9:ED:79:00,9,4,1,,
7E:6D:3A:B3:99:F0,9,4,1,115.852473,-31.972858
22:06:50:CF:78:25,9,4,1,115.852477,-31.972853
3E:40:F4:34:C2:26,9,4,1,,
12:E2:E6:A9:EF:E1,9,4,1,115.852477,-31.972853
46:60:C6:17:38:D2,9,4,1,115.852477,-31.972853
EA:CB:00:33:9D:03,9,4,1,115.852477,-31.972853
BE:A0:1C:EB:DA:AF,9,4,1,115.852477,-31.972853
FA:1D:C4:4D:11:FF,9,4,1,115.852475,-31.97285
EE:CA:94:A6:2C:FB,9,4,1,115.852475,-31.97285
4E:0E:CF:6C:AE:DB,9,4,1,115.852477,-31.972847
EE:88:67:7F:87:2C,9,4,1,115.852473,-31.972842
7E:E1:D9:E0:4F:37,9,4,1,115.852473,-31.972842
6A:7A:01:FA:36:FA,9,4,1,115.852473,-31.972842
9E:66:98:FF:D3:93,9,4,1,115.852473,-31.972842
E6:42:6E:8E:FB:B0,9,4,1,115.852473,-31.972842
C6:0B:1A:1E:0A:1C,9,4,1,115.852473,-31.972842
B2:4A:49:3A:0F:91,9,4,1,115.852473,-31.972842
9A:EE:75:72:B9:86,9,4,1,115.852473,-31.972842
4E:50:77:DF:1D:A2,9,4,1,115.852473,-31.972838
22:87:5D:50:82:D4,9,4,1,115.852473,-31.972838
46:FE:99:9C:DB:33,9,4,1,115.852477,-31.972837
AA:8C:3B:56:0C:63,9,4,1,,
22:73:E8:BD:FF:C7,9,4,1,115.852477,-31.972837
DE:D7:36:83:F9:AD,9,4,1,115.852477,-31.972837
86:B1:A0:77:37:0D,9,4,1,115.852477,-31.972837
EA:D4:97:91:C0:A8,9,4,1,,
76:54:4D:00:F4:67,9,4,1,115.852482,-31.97284
5A:48:35:AC:C7:7E,9,4,1,115.852482,-31.97284
4A:1B:0C:CD:67:75,9,4,1,115.852482,-31.97284
3E:60:61:80:88:F9,9,4,1,115.852482,-31.97284
8E:49:97:23:BB:EF,9,4,1,115.852483,-31.97284
06:AA:E1:2A:30:49,9,4,1,,
A2:07:85:D3:6B:A1,9,4,1,,
0A:6C:C9:3B:35:8B,9,4,1,,
AA:96:4A:AF:71:23,9,4,1,115.852483,-31.97284
DE:8A:00:8F:7F:96,9,4,1,115.852487,-31.97284
5A:28:D5:92:F9:CD,9,4,1,115.852487,-31.97284
0E:F9:A7:55:0A:47,9,4,1,115.852487,-31.97284
BA:C8:19:03:E9:A8,9,4,1,,
CA:05:28:E2:F1:07,9,4,1,115.852495,-31.972847
76:58:76:17:0D:45,9,4,1,115.852495,-31.972848
DE:9D:46:79:2A:8D,9,4,1,115.852498,-31.972848
FA:F9:8C:38:EE:80,9,4,1,115.852495,-31.972848
DA:5A:1D:3E:03:A3,9,4,1,115.852495,-31.972848
0E:90:BC:16:06:BA,9,4,1,115.852495,-31.972848
72:AF:9C:38:FB:47,9,4,1,115.852495,-31.972848
C2:FA:B5:9B:51:44,9,4,1,115.852495,-31.972848
D6:51:C1:B9:54:08,9,4,1,115.852495,-31.972848
0A:D7:4C:6B:06:A9,9,4,1,115.852495,-31.972848
72:F7:19:12:22:85,9,4,1,115.852495,-31.972848
0A:23:69:24:A0:19,9,4,1,115.852495,-31.972848
A8:64:F1:31:60:6E,9,4,1,115.852495,-31.972848
76:A8:6A:BA:B6:BD,9,4,1,115.852495,-31.972848
D2:97:40:3D:45:45,9,4,1,115.852497,-31.972853
CA:CB:B5:E1:89:25,9,4,1,,
16:B2:CD:E8:05:C1,9,4,1,,
F6:2A:43:FD:86:43,9,4,1,,
82:DA:7E:1F:0A:9E,9,4,1,115.85249,-31.972862
2A:89:38:B8:9F:52,9,4,1,115.85249,-31.972862
7A:39:0D:9D:24:AD,9,4,1,115.85249,-31.972862
0E:CC:C0:2C:52:CE,9,4,1,115.852488,-31.972862
DE:EA:B2:3B:86:AE,9,4,1,,
96:B7:76:CB:EB:D3,9,4,1,115.852477,-31.972867
AA:B6:D8:D9:6B:45,9,4,1,115.852477,-31.972867
3E:77:91:0F:28:4A,9,4,1,115.852477,-31.972867
42:FE:B5:C4:66:9E,9,4,1,115.852477,-31.972867
0E:A3:5B:2E:C9:71,9,4,1,115.852477,-31.972867
D6:4A:68:0E:06:E2,9,4,1,115.852475,-31.972868
A2:0C:24:CA:0C:CE,9,4,1,115.852475,-31.972868
F2:8D:7D:0F:F0:FD,9,4,1,115.852475,-31.972868
1E:76:EC:BA:F2:78,9,4,1,115.852475,-31.972868
AE:E5:F8:70:22:DF,9,4,1,,
5E:7D:B2:72:11:08,9,4,1,115.852465,-31.972878
02:A3:14:B7:F1:E3,9,4,1,,
C6:4F:FA:B2:FF:25,9,4,1,,
C2:10:0C:4A:DC:58,9,4,1,115.852468,-31.972885
F6:8B:7D:AC:4F:7F,9,4,1,,
82:0B:5A:91:6B:03,9,4,1,,
DA:0C:BC:74:D8:8C,9,4,1,115.852468,-31.972885
66:25:C1:65:3A:AF,9,4,1,,
6E:8C:F7:DE:A7:CF,9,4,1,,
46:2E:08:C0:AE:31,9,4,1,,
EE:C9:1D:81:87:6A,9,4,1,,
D6:AB:0C:D1:AC:68,9,4,1,115.852455,-31.972882
FE:EB:2D:4B:E6:40,9,4,1,115.852455,-31.972882
02:CF:D6:77:DD:1D,9,4,1,115.852455,-31.972882
8E:34:90:90:64:33,9,4,1,115.852455,-31.972882
EA:7E:18:11:75:56,9,4,1,115.852455,-31.972882
0A:02:B5:2E:31:70,9,4,1,115.852455,-31.972882
2A:FE:28:FA:01:20,9,4,1,115.852455,-31.972882
62:DC:3D:C2:E2:B9,9,4,1,115.852447,-31.972878
CA:DF:A2:52:A5:82,9,4,1,,
42:4E:08:F3:64:4E,9,4,1,115.852423,-31.972862
3E:AC:65:4C:A1:2E,9,4,1,115.852423,-31.972857
1E:BA:5C:0E:AB:9E,9,4,1,115.852423,-31.972857
AA:D2:D0:F6:88:6D,9,4,1,115.852423,-31.972857
8A:A4:58:87:C2:A9,9,4,1,115.852423,-31.972857
F2:A9:6D:DA:3F:2F,9,4,1,115.852405,-31.972853
5A:A9:64:96:6C:EA,9,4,1,115.852407,-31.972853
72:80:23:EE:D1:E1,9,4,1,115.852407,-31.972853
6A:A3:94:46:E2:F5,9,4,1,115.852407,-31.972853
BE:32:33:2F:FB:AA,9,4,1,115.852405,-31.972853
AA:1B:BC:87:44:CD,9,4,1,115.852405,-31.972853
86:1D:E4:81:CB:50,9,4,1,115.852405,-31.972853
4A:5B:27:FC:8F:18,9,4,1,,
0A:29:19:6A:E8:65,9,4,1,115.8524,-31.972852
12:A6:3C:2D:AF:F5,9,4,1,115.852393,-31.972853
4E:DA:3E:90:C4:EC,9,4,1,115.852393,-31.972853
D2:82:D9:97:E0:75,9,4,1,115.852393,-31.972853
9E:6A:CC:43:74:AD,9,4,1,115.852392,-31.972853
86:3D:5F:81:71:E3,9,4,8,115.852405,-31.972873
86:3D:5F:81:71:E3,9,4,8,115.85248,-31.972835
86:3D:5F:81:71:E3,9,4,8,115.85242,-31.972887
86:3D:5F:81:71:E3,9,4,8,115.852388,-31.972843
86:3D:5F:81:71:E3,9,4,8,115.852348,-31.972872
86:3D:5F:81:71:E3,9,4,8,115.852478,-31.972807
86:3D:5F:81:71:E3,9,4,8,115.85245,-31.972835
86:3D:5F:81:71:E3,9,4,8,115.852227,-31.972908
0E:D1:F5:49:82:B3,9,4,1,115.852392,-31.972853
96:EC:05:60:61:34,9,4,1,115.852392,-31.972853
92:76:F4:27:7E:88,9,4,1,115.852392,-31.972853
C2:37:D2:2C:6B:9D,9,4,1,115.852392,-31.972853
76:BF:52:68:3A:36,9,4,1,115.852392,-31.972853
C2:BA:44:D3:0E:B6,9,4,1,,
CA:9A:DB:ED:84:78,9,4,1,115.852392,-31.972852
CE:21:20:38:20:C0,9,4,1,115.852392,-31.972852
F6:56:64:33:95:94,9,4,1,115.852392,-31.972852
AA:0B:66:A1:3F:B7,9,4,1,115.852392,-31.972852
3A:AD:0C:E5:96:87,9,4,1,115.852392,-31.972852
4E:F1:A8:3F:80:65,9,4,1,115.852392,-31.972858
6E:B0:2A:B0:5B:BA,9,4,1,115.8524,-31.972867
3A:2C:A3:46:C5:22,9,4,1,115.8524,-31.972867
AA:CD:FB:D7:ED:41,9,4,1,115.8524,-31.972867
BE:B8:F3:4B:97:DF,9,4,1,115.8524,-31.972867
4E:65:E0:7F:BA:5B,9,4,1,115.8524,-31.972867
76:56:F5:90:8E:52,9,4,1,115.852405,-31.97287
F6:9D:57:F2:B7:11,9,4,1,115.852405,-31.97287
2E:1C:10:02:07:23,9,4,1,115.852405,-31.97287
B6:43:4D:53:0A:44,9,4,1,,
C6:A9:B6:4A:26:C3,9,4,1,115.852407,-31.972873
0E:83:34:27:3B:D2,9,4,4,115.852415,-31.972862
0E:83:34:27:3B:D2,9,4,4,115.852415,-31.972862
0E:83:34:27:3B:D2,9,4,4,115.852415,-31.972862
46:9D:84:8C:33:6B,9,4,1,115.852407,-31.972873
12:5C:3B:4C:D9:64,9,4,1,,
50:EC:50:1C:FA:36,9,4,1,,
02:C7:CF:CA:3E:F0,9,4,1,,
12:E0:39:04:42:2F,9,4,1,115.852407,-31.972872
E2:84:96:83:73:E9,9,4,1,,
6E:38:6F:9B:30:9C,9,4,1,,
A6:7F:11:3D:4F:4C,9,4,1,115.852405,-31.972875
E2:9F:06:09:CE:02,9,4,1,115.852405,-31.972875
AE:43:CF:AD:17:71,9,4,1,,
D0:A4:6F:05:60:05,9,4,1,,
8E:97:E5:AD:70:8E,9,4,1,115.852405,-31.972875
52:BE:0D:6D:ED:FC,9,4,1,115.852408,-31.972873
00:19:17:A9:E7:4D,9,4,1,,
4A:7D:AA:9B:AE:8F,9,4,1,115.852403,-31.972875
56:2E:FD:FE:16:E7,9,4,1,115.852403,-31.972875
3E:9F:45:71:94:BA,9,4,1,115.852405,-31.972873
46:30:64:1F:15:AE,9,4,1,,
F2:43:2F:E4:30:5D,9,4,1,,
E2:33:8C:E1:EB:28,9,4,1,,
C6:C9:22:00:0B:91,9,4,1,,
AA:68:D0:CF:44:F2,9,4,1,115.852412,-31.972872
70:D8:23:84:EC:E3,9,4,1,115.852412,-31.972872
EA:99:90:08:73:43,9,4,1,115.852412,-31.972872
36:28:DC:3D:DA:2D,9,4,1,115.852412,-31.972872
16:4B:34:3D:DB:F2,9,4,1,115.852412,-31.972872
3E:E0:58:57:23:CD,9,4,1,115.852412,-31.972872
CE:4B:B1:E6:69:6B,9,4,1,115.852413,-31.972872
96:EF:E4:2C:8D:18,9,4,1,115.852412,-31.97287
92:D4:5E:D4:80:C6,9,4,1,,
AA:01:D8:F6:9A:70,9,4,1,115.852412,-31.97287
06:B5:3A:9A:2E:D6,9,4,1,115.852412,-31.97287
46:0A:1D:60:D1:2D,9,4,1,,
C2:83:57:E1:60:97,9,4,1,115.85241,-31.97287
CA:5E:25:1F:88:5B,9,4,1,115.852408,-31.97287
86:CE:EA:3A:1E:93,9,4,1,115.852408,-31.97287
8E:23:3C:75:18:DA,9,4,1,115.852408,-31.97287
6E:00:2F:0E:EF:E8,9,4,1,115.85241,-31.972868
4A:DF:01:64:C9:A0,9,4,1,115.85241,-31.972868
7E:0F:5D:E9:32:20,9,4,1,115.852413,-31.972862
F6:5B:18:3D:39:D1,9,4,1,115.852413,-31.972862
26:2F:A7:20:0B:F6,9,4,1,115.852413,-31.972862
D6:3A:C4:85:6D:C1,9,4,1,115.852413,-31.972862
0A:B6:FC:2B:AF:B8,9,4,1,,
9C:B6:D0:9A:BE:75,9,4,3,,
92:D8:5F:29:98:65,9,4,1,,
EA:36:23:BB:7F:B5,9,4,1,,
A6:52:A9:EC:54:03,9,4,1,,
D2:A7:45:8B:3C:4B,9,4,1,115.852415,-31.972862
36:67:A5:FC:38:B0,9,4,1,,
6E:A5:D0:0B:88:A3,9,4,1,,
36:3F:47:55:2C:03,9,4,1,,
56:1C:24:BE:58:1C,9,4,1,,
42:5C:BC:AD:9D:E0,9,4,1,115.852418,-31.97286
EE:0F:85:73:5C:F7,9,4,1,,
0E:A5:C5:F9:CF:BF,9,4,1,,
3A:A4:26:65:8F:05,9,4,1,,
4A:13:0B:EE:2B:0C,9,4,1,115.852427,-31.972862
A2:D6:87:1E:4C:E0,9,4,1,115.852427,-31.972862
66:B8:09:7E:5B:65,9,4,1,115.852427,-31.972862
8E:A3:F2:EA:F4:11,9,4,1,115.85243,-31.972862
46:11:DD:70:15:1E,9,4,1,115.85243,-31.972862
A2:D8:92:69:0B:6E,9,4,1,115.85243,-31.972862
36:2F:96:C8:07:9B,9,4,1,115.85243,-31.972862
F0:F6:C1:28:68:5F,9,4,5,,
BA:FB:E4:C1:94:19,9,4,1,,
C6:78:A7:66:C4:47,9,4,1,,
0A:1A:28:8D:F8:C9,9,4,2,115.852358,-31.97291
DE:CB:0E:95:C7:8A,9,4,1,115.852445,-31.972857
82:F6:BA:F7:2A:96,9,4,1,,
B6:45:5C:C5:A9:BA,9,4,3,115.852312,-31.97289
B6:45:5C:C5:A9:BA,9,4,3,115.852485,-31.972825
F2:82:6D:C3:46:C8,9,4,1,,
3A:B9:31:E8:8F:C4,9,4,1,115.852445,-31.972857
80:58:F8:EA:D5:BE,9,4,1,115.852445,-31.972857
80:58:F8:48:FC:1C,9,4,1,115.852445,-31.972857
80:58:F8:B6:9F:BF,9,4,1,115.852445,-31.972857
80:58:F8:E0:94:B4,9,4,1,115.852445,-31.972857
80:58:F8:0D:C1:E1,9,4,1,115.852447,-31.972858
80:58:F8:0C:C0:A9,9,4,1,115.852448,-31.97286
80:58:F8:A8:5C:45,9,4,1,115.852448,-31.97286
80:58:F8:A3:57:40,9,4,1,115.852448,-31.97286
80:58:F8:3A:EE:EA,9,4,1,115.852448,-31.97286
D2:0F:DA:B4:AE:AE,9,4,1,,
8E:33:73:A6:50:7E,9,4,1,115.852443,-31.972863
12:D2:37:71:3D:F5,9,4,1,115.852443,-31.972863
7E:0F:21:7B:EE:12,9,4,1,115.852443,-31.972863
A6:99:2D:BC:34:52,9,4,1,115.852443,-31.972863
1A:A2:99:0F:D0:82,9,4,1,115.852443,-31.972863
32:46:2A:0F:F6:0B,9,4,1,115.852443,-31.972863
D6:63:4F:75:36:87,9,4,1,115.852443,-31.972863
02:AA:4E:80:88:F0,9,4,1,115.852443,-31.972865
3A:21:C8:28:00:42,9,4,1,115.852442,-31.972863
9A:F1:98:29:92:CB,9,4,1,115.852443,-31.972865
6E:4C:D2:5A:99:1A,9,4,1,115.852443,-31.972865
62:59:E8:8A:6D:80,9,4,1,115.852443,-31.972865
72:16:F9:0B:A7:C0,9,4,1,115.852442,-31.972863
7A:E7:B6:7E:C4:CB,9,4,1,,
36:0B:F3:10:2C:FD,9,4,1,,
8E:0F:00:24:54:DE,9,4,1,115.85244,-31.972863
FE:C3:02:80:07:7C,9,4,1,,
D2:20:BA:1B:42:7E,9,4,1,115.85244,-31.972863
6E:5A:86:12:4D:FB,9,4,1,115.852438,-31.972868
A6:B0:3F:16:1C:6A,9,4,1,115.852438,-31.972868
F0:F6:C1:28:1E:3A,9,4,2,115.852535,-31.972795
FE:AE:A1:D7:38:3E,9,4,1,,
06:42:5B:41:D0:9A,9,4,1,115.852438,-31.972868
1E:03:74:E0:6D:04,9,4,1,115.852438,-31.972868
66:BE:46:37:07:77,9,4,1,,
AA:0B:A5:09:84:F3,9,4,1,,
72:43:FA:69:90:67,9,4,1,115.852438,-31.972868
56:A0:58:87:5F:82,9,4,1,115.852437,-31.972872
56:9D:77:72:24:AE,9,4,1,115.852437,-31.972872
D2:C7:B1:7C:72:F0,9,4,1,115.852437,-31.972872
06:36:28:4E:00:97,9,4,1,115.852437,-31.972872
5A:B9:85:F6:68:9E,9,4,1,115.852437,-31.972872
B0:CE:18:28:C3:5A,9,4,3,,
14:85:7F:D5:23:E3,9,4,2,115.852443,-31.972847
6A:5B:30:46:8E:C3,9,4,1,,
C2:AF:6B:57:25:6A,9,4,1,115.852455,-31.972872
B2:D2:F1:D1:A5:88,9,4,1,,
6E:F1:6C:FE:80:EA,9,4,1,115.852455,-31.972873
FE:F3:7D:D1:38:EA,9,4,1,115.852455,-31.972873
C2:A2:FB:EF:8D:EA,9,4,1,115.852455,-31.972873
2A:5E:42:69:26:62,9,4,1,115.852455,-31.972873
42:5C:F9:C4:B6:F6,9,4,1,115.852455,-31.972873
0E:14:03:A3:72:5A,9,4,1,115.852455,-31.972872
D2:A2:A5:EF:36:CC,9,4,1,115.852455,-31.972872
92:7D:56:1C:8F:1B,9,4,1,115.852455,-31.972872
32:66:A2:FD:D5:0F,9,4,1,,
56:23:EE:01:E1:DF,9,4,1,,
6E:68:7D:B5:D4:38,9,4,1,115.852452,-31.972875
06:49:E5:9B:A4:11,9,4,1,115.852452,-31.972875
86:2B:5F:0F:A8:DF,9,4,1,115.852452,-31.972875
36:DA:B2:65:48:CD,9,4,1,,
00:90:8F:65:DB:24,9,4,7,,
00:90:8F:65:DB:21,9,4,1,,
96:3C:26:7F:F6:04,9,4,1,115.852452,-31.972875
EA:07:14:5C:60:DF,9,4,1,115.852452,-31.972875
7E:9D:D9:24:6A:5C,9,4,1,115.852452,-31.972875
96:EF:92:62:DE:B1,9,4,1,115.852452,-31.972875
72:43:3B:43:5E:EF,9,4,1,115.852452,-31.972875
E2:44:F2:3E:AE:7F,9,4,1,,
2E:6E:C9:01:54:8A,9,4,1,115.852452,-31.972875
DE:90:2F:0E:1A:86,9,4,1,115.852452,-31.972875
66:24:D9:E7:F4:A1,9,4,1,115.852452,-31.972875
66:D4:A2:26:72:0A,9,4,1,,
86:7F:6D:41:B9:E6,9,4,1,115.85245,-31.972873
8E:E4:DA:58:B4:A4,9,4,1,,
CA:B4:D6:4E:B3:22,9,4,1,115.852448,-31.972873
2E:62:45:C8:11:95,9,4,1,115.852447,-31.972873
F6:E4:F3:FD:C5:98,9,4,1,115.852447,-31.972873
6E:71:77:91:D5:42,9,4,1,115.852447,-31.972872
0E:AC:81:78:1E:96,9,4,1,115.852447,-31.972872
F6:DA:01:CD:EE:EF,9,4,1,115.852453,-31.97286
FA:C3:AD:C0:3B:AB,9,4,1,115.852462,-31.972852
12:C0:C9:6C:1B:96,9,4,1,115.852462,-31.972852
BE:60:09:E4:B0:30,9,4,1,,
66:CB:8C:16:C2:B4,9,4,1,,
62:0E:CD:7F:32:10,9,4,1,,
3E:F1:11:49:44:EA,9,4,1,,
62:F3:35:D6:B1:4B,9,4,1,115.852457,-31.97285
0E:64:D8:44:78:20,9,4,1,,
82:2A:5A:5A:44:F6,9,4,1,,
5E:D3:4A:D0:7C:89,9,4,1,115.852457,-31.972848
86:02:FE:8B:65:DD,9,4,1,,
1A:54:F2:B9:6F:97,9,4,1,115.85246,-31.972847
12:35:D5:DA:27:7B,9,4,1,115.85246,-31.972847
F8:89:D2:70:8A:DB,9,4,3,115.85255,-31.972775
F8:89:D2:70:8A:DB,9,4,3,115.852485,-31.972818
76:5B:18:72:40:CC,9,4,1,115.852455,-31.972847
2A:AB:E2:25:49:5B,9,4,1,115.852455,-31.972847
BE:38:51:8B:70:AE,9,4,1,115.852453,-31.97285
9E:14:6B:CA:1C:82,9,4,1,115.852453,-31.97285
2A:23:64:21:D8:94,9,4,1,115.852453,-31.97285
A2:21:A0:4B:66:5A,9,4,1,115.852453,-31.97285
D2:BB:24:5F:77:18,9,4,1,115.85245,-31.972853
94:9F:3E:B0:75:22,9,4,2,,
AE:93:E6:6A:9B:24,9,4,1,,
F2:E4:23:1D:E9:0C,9,4,1,,
00:08:22:38:58:86,9,4,3,115.852455,-31.972852
00:08:22:38:58:86,9,4,3,115.852438,-31.972875
00:08:22:38:58:86,9,4,3,115.852462,-31.972828
82:8C:77:96:1C:15,9,4,1,115.85245,-31.972853
5A:2B:3C:F9:67:FF,9,4,1,,
6A:C1:D0:89:24:8F,9,4,1,115.85245,-31.972853
BA:B3:9D:89:D2:7E,9,4,1,115.85245,-31.972853
7E:63:37:0F:8C:AD,9,4,1,115.852453,-31.972853
02:A6:E7:41:27:96,9,4,1,115.852453,-31.972853
0E:D8:BE:CB:B0:2B,9,4,1,115.852453,-31.972853
22:D9:AC:B7:43:7A,9,4,1,115.852453,-31.972853
C6:52:5A:6D:B2:81,9,4,1,,
B6:36:E6:75:32:17,9,4,1,115.852455,-31.972852
AA:59:C1:51:46:9C,9,4,1,115.852453,-31.972852
8A:A0:92:0A:7A:7E,9,4,1,115.852453,-31.972852
FE:09:AA:06:C1:8E,9,4,1,115.852453,-31.972852
FA:6B:F5:D6:C4:CE,9,4,1,115.852453,-31.972852
66:82:72:75:5F:4F,9,4,1,115.852453,-31.972852
E2:77:62:31:53:3C,9,4,1,115.852453,-31.972852
EE:F4:F8:76:37:9A,9,4,1,115.852455,-31.972852
2E:12:2F:44:EC:12,9,4,1,115.852455,-31.972852
2A:67:CC:18:BF:4A,9,4,1,115.852455,-31.972852
FA:04:86:83:9B:0E,9,4,1,115.852455,-31.972852
B2:E6:B4:C3:91:18,9,4,1,115.852457,-31.972852
0A:44:60:4F:0A:D7,9,4,1,115.852458,-31.972853
1A:CF:7E:C8:C3:92,9,4,1,,
02:6E:D7:9A:FD:52,9,4,1,,
5E:AB:DF:8E:40:4A,9,4,1,115.852458,-31.972853
9E:A5:89:20:2C:71,9,4,1,115.852458,-31.972853
52:31:66:59:0A:FD,9,4,1,,
6A:F4:1D:17:EA:EA,9,4,1,115.852458,-31.972853
06:9C:4E:0D:44:B6,9,4,1,115.852458,-31.972853
2E:F2:1F:9B:42:6A,9,4,1,115.852458,-31.972853
3A:BB:2B:BD:4D:61,9,4,1,115.85246,-31.972853
8E:DE:0D:1D:26:9A,9,4,1,115.85246,-31.972853
5E:77:9D:B7:79:AE,9,4,1,115.85246,-31.972853
86:CC:6F:D0:4C:1C,9,4,1,115.85246,-31.972853
B6:83:21:0B:70:BF,9,4,1,115.85246,-31.972853
C2:1F:CC:A6:BC:62,9,4,1,115.85246,-31.972853
BE:27:EA:43:9F:56,9,4,1,115.85246,-31.972853
32:6C:A9:F2:5A:F9,9,4,1,115.85246,-31.972853
BA:42:4B:48:37:1C,9,4,1,115.85246,-31.972853
80:5E:C0:09:E7:3C,9,4,1,,
32:69:5C:20:32:53,9,4,1,115.85246,-31.972853
8E:E0:2E:3E:A9:B0,9,4,1,115.85246,-31.972853
5A:AD:5C:B3:D9:DD,9,4,1,115.852462,-31.972853
F6:21:BC:4D:1D:A4,9,4,1,,
66:AE:B3:C2:86:E3,9,4,1,115.852468,-31.972855
1E:8F:17:3E:E1:68,9,4,1,115.852468,-31.972855
E6:6A:2C:D6:BD:4D,9,4,1,,
D6:9E:F7:B1:08:3B,9,4,1,,
5E:E7:FB:9D:0B:D0,9,4,1,,
72:3F:D4:E0:51:3D,9,4,1,,
56:B4:68:0E:F3:0F,9,4,1,,
FA:42:E9:1D:38:6F,9,4,1,115.852475,-31.972855
36:81:80:43:17:14,9,4,1,115.852475,-31.972855
7E:88:1F:55:F1:92,9,4,1,115.852475,-31.972855
CA:62:3A:7A:D9:1E,9,4,1,115.852475,-31.972855
CC:4B:73:EC:A3:96,9,4,3,115.852482,-31.972855
CC:4B:73:EC:A3:96,9,4,3,115.852388,-31.972842
CC:4B:73:EC:A3:96,9,4,3,115.852388,-31.972842
8A:D4:73:F1:E6:F2,9,4,1,115.852482,-31.972855
BE:5C:95:AA:EB:F6,9,4,1,115.852482,-31.972855
F6:91:08:4E:92:F1,9,4,1,115.852482,-31.972853
7E:A6:6C:F1:59:A6,9,4,1,115.852482,-31.972853
8A:09:8D:CE:E4:08,9,4,1,115.852475,-31.972848
36:6D:EF:8E:61:4F,9,4,1,115.852475,-31.972848
82:3E:5B:84:B5:24,9,4,1,,
EE:EA:39:62:F8:BB,9,4,1,115.852475,-31.972842
